risk,path,issues
high,skills\skills\ninja1232123\the-krillest-for-rillest\the_loop.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\noreplyboter\better-polymarket\scripts\polymarket.py,forbidden_attr_call:system
high,skills\skills\noreplyboter\polymarket-all-in-one\scripts\polymarket.py,forbidden_attr_call:system
high,skills\skills\odrobnik\codex-account-switcher\codex-accounts.py,forbidden_import:subprocess;forbidden_import:subprocess;forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_module_call:subprocess.run;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_module_call:subprocess.run
high,skills\skills\odrobnik\codex-monitor\codex_monitor.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\odrobnik\codex-quota\codex-quota.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\odrobnik\elevenlabs-skill\scripts\dialogs.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\odrobnik\elevenlabs-skill\scripts\sfx.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\odrobnik\george\scripts\george.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\odrobnik\sudoku\scripts\sudoku_fetcher.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_call:eval
high,skills\skills\oki3505f\telegram-cloud-storage\scripts\cli.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.check_output;forbidden_module_call:subprocess.check_output
high,skills\skills\onionrings29\set-reminder\scripts\set_reminder.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\oswalpalash\causal-inference\scripts\backfill_calendar.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\oswalpalash\causal-inference\scripts\backfill_email.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\oswalpalash\causal-inference\scripts\backfill_messages.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\pedro-valentim\stremio-cast\scripts\stremio_cast.py,forbidden_import:subprocess;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen
high,skills\skills\pepe276\moltbookagent\mista_bridge.py,forbidden_attr_call:call;forbidden_attr_call:call;forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\pepe276\moltbookagent\core\unified_soul_engine.py,forbidden_import:subprocess;forbidden_import:subprocess;forbidden_attr_call:system;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\poiley\findmy-location\findmy-location.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\poiley\whatisxlistening-to\skills\findmy-location\findmy-location.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\r00tid\token-alert\scripts\check.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\r00tid\token-alert\scripts\providers\anthropic.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\regenrek\samsung-smartthings\scripts\setup_smartthings.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\rhanbourinajd\ai-video-gen\add_voiceover.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\rhanbourinajd\ai-video-gen\generate_video.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\rhanbourinajd\ai-video-gen\images_to_video.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\rhlsthrm\lifi-orchestrator\scripts\bridge.py,forbidden_attr_call:call
high,skills\skills\ricobaboule\xlsx-pro\scripts\recalc.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_attr_call:system;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_attr_call:system;forbidden_attr_call:system
high,skills\skills\ricobaboule\xlsx-pro\scripts\office\soffice.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\robbyczgw-cla\agent-chronicle\scripts\export.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\robbyczgw-cla\agent-protocol\scripts\subscribe.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\robbyczgw-cla\agent-protocol\scripts\workflow_engine.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\robbyczgw-cla\personal-analytics\scripts\recommend.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\robbyczgw-cla\proactive-research\scripts\monitor.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\robbyczgw-cla\proactive-research\scripts\setup_cron.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\robbyczgw-cla\sports-ticker\scripts\setup_crons.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\robbyczgw-cla\topic-monitor\scripts\monitor.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\robbyczgw-cla\topic-monitor\scripts\setup_cron.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\s7cret\binance-enhanced\webhook-handler.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\samuelkahessay\code-mentor\scripts\run_tests.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\seanphan\xlsx\recalc.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_attr_call:system;forbidden_module_call:subprocess.run;forbidden_attr_call:system;forbidden_attr_call:system;forbidden_attr_call:system;forbidden_module_call:subprocess.run
high,skills\skills\seanphan\docx\ooxml\scripts\pack.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\seanphan\docx\ooxml\scripts\validation\redlining.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\seanphan\notebooklm\scripts\local_analyzer.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\seanphan\notebooklm\scripts\quick_query.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\seanphan\notebooklm\scripts\run.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\seanphan\notebooklm\scripts\setup_environment.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\seanphan\notebooklm\scripts\setup_notebooklm.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\seanphan\notebooklm\scripts\__init__.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\seanphan\webapp-testing\scripts\with_server.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen
high,skills\skills\shawnminh\tencent-cos-skill\test_skill.py,forbidden_import:subprocess;forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\shawnminh\tencent-cos-skill\scripts\cos_wrapper.py,forbidden_import:subprocess;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen
high,skills\skills\sherajdev\pocket-tts\cli.py,forbidden_attr_call:system
high,skills\skills\sjf-ecnu\paper-recommendation\scripts\daily_workflow.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\sjf-ecnu\paper-recommendation\scripts\fetch_papers.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\sjf-ecnu\paper-recommendation\scripts\read_pdf.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\snowshadow\feishu-doc-reader\scripts\test_blocks_integration.py,forbidden_call:compile
high,skills\skills\spirosrap\clanker\scripts\deploy.py,forbidden_attr_call:call;forbidden_attr_call:call;forbidden_attr_call:call
high,skills\skills\starbuck100\clawdhub-contributor\auditor\auditor.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\steipete\model-usage\scripts\model_usage.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_output
high,skills\skills\steipete\native-app-performance\scripts\extract_time_samples.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_call
high,skills\skills\steipete\native-app-performance\scripts\top_hotspots.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_output;forbidden_module_call:subprocess.check_output
high,skills\skills\sumeetchougule\chaoschain\scripts\chaoschain_skill.py,forbidden_attr_call:call;forbidden_attr_call:call;forbidden_attr_call:call;forbidden_attr_call:call;forbidden_attr_call:call;forbidden_attr_call:call;forbidden_attr_call:call;forbidden_attr_call:call
high,skills\skills\syedateebulislam\remember-all-prompts-daily\scripts\check_token_usage.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\syedateebulislam\remember-all-prompts-daily\scripts\setup_cron.py,forbidden_import:subprocess
high,skills\skills\thesethrose\kraken\kraken_cli.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\tmustier\heypocket-reader\scripts\reader.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\tomstools11\resume-optimizer\scripts\generate_resume_pdf.py,forbidden_import:subprocess;forbidden_module_call:subprocess.check_call
high,skills\skills\tonimelisma\email-to-calendar\scripts\utils\event_tracking.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\toughworm\advanced-calendar\intent_handler.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\toughworm\advanced-calendar\openclaw_integration.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\toughworm\advanced-calendar\tests\test_basic.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\ty-teo\xiaohongshu-scraper\scripts\xhs_scraper.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\ty-teo\xiaohongshu-scraper\scripts\legacy\extract_chrome_cookies.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\ty-teo\xiaohongshu-scraper\scripts\legacy\fetch_note_api.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\ty-teo\xiaohongshu-scraper\scripts\legacy\fetch_note_chrome.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\ty-teo\xiaohongshu-scraper\scripts\legacy\fetch_note_v3.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\ty-teo\xiaohongshu-scraper\scripts\legacy\xhs_download.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\ty-teo\xiaohongshu-scraper\scripts\legacy\xhs_fetch.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\ty-teo\xiaohongshu-scraper\scripts\legacy\xhs_fetch_stealth.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\udiedrichsen\idea-coach\scripts\coach.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\udiedrichsen\stock-analysis\scripts\hot_scanner.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\udiedrichsen\stock-analysis\scripts\rumor_scanner.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\udiedrichsen\stock-analysis\scripts\watchlist.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\vemec\protoss-voice\protoss_fx.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\virtaava\openclaw-hardener\scripts\hardener.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:sh.exists
high,skills\skills\worflor\working-with-lockdownd\scripts\lockdownd_cli.py,forbidden_import:subprocess;forbidden_import:subprocess;forbidden_import:subprocess;forbidden_attr_call:call;forbidden_module_call:subprocess.call;forbidden_attr_call:call;forbidden_module_call:subprocess.call;forbidden_attr_call:call;forbidden_module_call:subprocess.call
high,skills\skills\wysh3\mrc-monitor\scripts\monitor.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,skills\skills\xqicxx\advanced-skill-creator\scripts\advanced_skill_processor.py,forbidden_import:subprocess
high,skills\skills\xthezealot\youtube-transcript\scripts\fetch_transcript.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run
high,skills\skills\zayresz\sophie-optimizer\optimizer.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run;forbidden_module_call:subprocess.run;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_module_call:subprocess.run
high,skills\skills\zenixp\db-query\scripts\db_query.py,forbidden_import:subprocess;forbidden_attr_call:Popen;forbidden_module_call:subprocess.Popen;forbidden_module_call:subprocess.run
high,Stream-Omni\llava\model\__init__.py,forbidden_call:exec
high,Stream-Omni\llava\train\llava_trainer_eval.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
high,Stream-Omni\stream_omni\model\__init__.py,forbidden_call:exec
high,Stream-Omni\stream_omni\train\llava_trainer_eval.py,forbidden_import:subprocess;forbidden_module_call:subprocess.run
